cdom,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.2,0.0007472177574627,0.0007787982314317,0.0008110633366639,0.0008442475927688,0.0008788149327653,0.0009147928377412,0.0009512935010381,0.0009853974765753,0.0010176348569835,0.0010557328089753,0.0010997379941902,0.0011434347226845,0.0011830579766489,0.001218064536711,0.0012516723049292,0.00127991316469,0.0012879551882742,0.0012479345460075,0.0011741864612034,0.0011141431937656,0.0010809351914897,0.0010696128485006,0.0010580696667733,0.0010230984431308,0.000955239376724,0.0008899860950157,0.0008466504870425,0.0008053060642712,0.0007439084180409,0.0006525402032503,0.0005471894864755,0.000429299339149,0.0003061828543474,0.0002278486248785,0.0001930647324427,0.0001765781522791,0.000166245484803,0.0001563179744755,0.000144387046742,0.0001313194654577,0.0001217827653686,0.0001130086794567,9.79697215456493e-05,8.464020354346164e-05,7.779746075091985e-05,7.296546121064441e-05,6.777809751860112e-05,6.212452458541238e-05,5.5459235503712416e-05,4.78531355842284e-05,4.024525769892225e-05,3.247776280025402e-05,2.4819227115904985e-05,1.874941222263808e-05,1.4361725525064443e-05,1.1154384008029458e-05,9.23560474239234e-06,8.53799154147658e-06,8.203540917187416e-06,7.754714911843321e-06,7.433895615402554e-06,7.305146735915725e-06,7.295548816341647e-06,7.392197458050024e-06,7.5582063427740994e-06,7.66031776585866e-06,7.527736809413835e-06,7.021418560836992e-06,6.139323504888145e-06,5.044369432740754e-06,3.953691320773476e-06,3.0135436354239587e-06,2.2710441704724672e-06,1.711552648372899e-06,1.2986323510655678e-06,9.95425993712695e-07,7.719349749060716e-07,6.057972492142887e-07,4.809620806888042e-07,3.860690539661483e-07,3.1309108569521905e-07,2.5632871894104977e-07,2.1170135018354706e-07,1.7625790459894153e-07,1.478410406510241e-07,1.2485631543402796e-07,1.0611255343334613e-07,9.071053754506857e-08,7.796465540355625e-08,6.734718863205227e-08,5.8448297267799836e-08,5.0946987278868656e-08,4.4589839161097596e-08,3.91752746201396e-08,3.454181319815097e-08,3.0559230471609545e-08,2.7121845460740193e-08,2.4143384115041537e-08,2.15530191811717e-08,1.929229514316742e-08
0.205,0.0007287589797361,0.0007595010929286,0.0007909407951833,0.0008233041970544,0.0008570355904948,0.0008921642680777,0.0009278488092208,0.0009613132612004,0.0009930608347378,0.0010304526266945,0.0010735416194337,0.0011164092351532,0.001155465054969,0.0011901830468258,0.0012236264886297,0.0012519924107949,0.0012610419422395,0.0012238729741273,0.001153900922841,0.0010967689258241,0.0010653974505705,0.0010551739432184,0.0010446687766663,0.0010112167166349,0.0009454178942929,0.0008819077686207,0.0008397299019641,0.0007993827330986,0.0007391280413852,0.0006490622253279,0.0005448780883269,0.0004279553860536,0.000305537463561,0.0002275115697766,0.0001928367112832,0.0001763985384971,0.0001660956374478,0.0001561933333647,0.0001442870433502,0.0001312417061474,0.0001217199284072,0.0001129578587416,9.793386102732108e-05,8.461508297374825e-05,7.777755064800092e-05,7.294903718094156e-05,6.776481228890431e-05,6.211406517092997e-05,5.545142698344548e-05,4.784769140233614e-05,4.024165287243272e-05,3.247556582503265e-05,2.4818026830717724e-05,1.874877160881037e-05,1.4361374120099384e-05,1.115418589047058e-05,9.235477841312971e-06,8.537890239730339e-06,8.203453589957868e-06,7.75464206797179e-06,7.433833143717375e-06,7.30509045339419e-06,7.295496459291421e-06,7.39214733587638e-06,7.558157497169887e-06,7.660271006325914e-06,7.527694738778234e-06,7.021384468230618e-06,6.139299233204253e-06,5.044354177797755e-06,3.953682598469213e-06,3.0135389202044443e-06,2.271041679246783e-06,1.7115513323831629e-06,1.2986316466143513e-06,9.954256089431324e-07,7.719347598520893e-07,6.057971261465514e-07,4.809620086251376e-07,3.860690108408225e-07,3.130910593588824e-07,2.563287025530855e-07,2.117013398082555e-07,1.762578979250371e-07,1.478410362947949e-07,1.2485631255206173e-07,1.0611255150289505e-07,9.07105362370636e-08,7.796465450784036e-08,6.734718801260023e-08,5.844829683546468e-08,5.0946986974544144e-08,4.4589838945168754e-08,3.917527446578534e-08,3.4541813087039705e-08,3.0559230391100546e-08,2.7121845402044115e-08,2.414338407199898e-08,2.1553019149434423e-08,1.9292295119644307e-08
0.21,0.0007111886447648,0.000741135368859,0.0007717905969184,0.0008033725463917,0.0008363071973599,0.000870625452881,0.0009055289176895,0.0009383750041044,0.0009696422062009,0.0010063510760659,0.0010485600866339,0.0010906272339831,0.0011291250837246,0.0011635443690016,0.0011968047572148,0.001225258571095,0.0012352255318557,0.0012007178440921,0.0011343017229039,0.0010799263052638,0.0010502985631308,0.0010411183755468,0.0010316019830345,0.0009996069380709,0.0009357957553606,0.0008739744103754,0.0008329212786424,0.0007935457182194,0.0007344085965388,0.0006456210707592,0.0005425861142057,0.0004266198155147,0.0003048947868243,0.0002271755101961,0.0001926092280183,0.0001762192896991,0.0001659460599512,0.0001560688908418,0.0001441871783763,0.0001311640388643,0.0001216571562529,0.0001129070837123,9.789802675082769e-05,8.45899773103328e-05,7.775765073308202e-05,7.293262054327707e-05,6.775153226617491e-05,6.21036092777324e-05,5.544362066167897e-05,4.784224845904373e-05,4.0238048691659845e-05,3.2473369147020866e-05,2.4816826661618767e-05,1.8748131038756978e-05,1.4361022732330348e-05,1.1153987779949262e-05,9.235350943720907e-06,8.53778894038792e-06,8.203366264587508e-06,7.754569225468758e-06,7.433770673082163e-06,7.305034171739904e-06,7.295444102992673e-06,7.392097214382426e-06,7.558108652197008e-06,7.66022424736402e-06,7.527652668612875e-06,7.02135037595532e-06,6.1392749617122725e-06,5.044338922947024e-06,3.953673876203432e-06,3.0135342049996857e-06,2.271039188026565e-06,1.7115500163954496e-06,1.2986309421638985e-06,9.954252241738671e-07,7.71934544798227e-07,6.057970030788639e-07,4.809619365614931e-07,3.8606896771550633e-07,3.1309103302254986e-07,2.563286861651232e-07,2.1170132943296494e-07,1.7625789125113316e-07,1.478410319385659e-07,1.2485630967009557e-07,1.0611254957244405e-07,9.071053492905869e-08,7.796465361212445e-08,6.734718739314819e-08,5.84482964031295e-08,5.0946986670219645e-08,4.4589838729239886e-08,3.917527431143107e-08,3.454181297592843e-08,3.0559230310591546e-08,2.7121845343348048e-08,2.4143384028956453e-08,2.1553019117697138e-08,1.92922950961212e-08
0.215,0.0006944442138516,0.0007236353223539,0.0007535440491756,0.0007843811913169,0.000816555626153,0.0008500996878572,0.0008842549582072,0.0009165030113885,0.0009472995631488,0.0009833478280469,0.0010247110450355,0.001066005086976,0.0011039548889598,0.0011380674966842,0.0011711289641274,0.0011996378128997,0.0012104404928469,0.0011784190644105,0.0011153547229745,0.0010635913720394,0.00103562025,0.0010274311240135,0.0010188569815713,0.0009882599021724,0.0009263669669031,0.00086618216141,0.0008262219274894,0.0007877931501449,0.0007297489278605,0.0006422161586112,0.0005403133205355,0.0004252925494018,0.0003042548070595,0.0002268404417339,0.0001923822807471,0.000176040404774,0.0001657967515851,0.0001559446464324,0.000144087451533,0.0001310864634453,0.0001215944488055,0.0001128563543071,9.786221868737612e-05,8.456488653995183e-05,7.773776099834552e-05,7.291621129266172e-05,6.773825744735244e-05,6.209315690404186e-05,5.5435816537484485e-05,4.783680675392858e-05,4.023444515643015e-05,3.2471172766158335e-05,2.4815626608591253e-05,1.8747490512473418e-05,1.436067136175608e-05,1.1153789676465136e-05,9.235224049615992e-06,8.537687643449241e-06,8.203278941076277e-06,7.754496384334196e-06,7.433708203496896e-06,7.304977890952848e-06,7.295391747445392e-06,7.392047093568155e-06,7.558059807855451e-06,7.660177488972964e-06,7.527610598917747e-06,7.021316284011087e-06,6.139250690412208e-06,5.044323668188556e-06,3.953665153976138e-06,3.0135294898096824e-06,2.2710366968118125e-06,1.71154870040976e-06,1.2986302377142098e-06,9.954248394048994e-07,7.719343297444848e-07,6.057968800112267e-07,4.809618644978697e-07,3.860689245901997e-07,3.13091006686222e-07,2.5632866977716296e-07,2.1170131905767547e-07,1.7625788457722973e-07,1.4784102758233724e-07,1.248563067881296e-07,1.0611254764199315e-07,9.07105336210538e-08,7.796465271640857e-08,6.734718677369613e-08,5.8448295970794334e-08,5.094698636589515e-08,4.458983851331104e-08,3.91752741570768e-08,3.4541812864817164e-08,3.0559230230082554e-08,2.7121845284651973e-08,2.4143383985913908e-08,2.1553019085959852e-08,1.9292295072598085e-08
0.22,0.0006784688754687,0.0007069412515769,0.0007361387710665,0.0007662652443911,0.0007977135487329,0.0008305172890306,0.0008639552530678,0.0008956247959894,0.0009259605952755,0.0009613696742678,0.0010019194041931,0.0010424664776006,0.0010798784787934,0.0011136782933255,0.0011465274560908,0.0011750622837312,0.0011866264523977,0.0011569301563563,0.0010970280053098,0.0010477415807098,0.0010213452306428,0.0010140979398634,0.0010064220633144,0.0009771668134869,0.0009171257732134,0.0008585272983341,0.0008196292442198,0.0007821232128935,0.0007251479087044,0.0006388469200916,0.0005380594677919,0.0004239735105517,0.0003036175073314,0.0002265063600128,0.0001921558675778,0.0001758618826149,0.0001656477116237,0.000155820599664,0.0001439878625339,0.0001310089797273,0.000121531805965,0.0001128056704646,9.782643680821558e-05,8.453981064935741e-05,7.771788143598181e-05,7.289980942411081e-05,6.77249878293787e-05,6.208270804808154e-05,5.542801460993429e-05,4.783136628656824e-05,4.0230842266570216e-05,3.246897668238477e-05,2.481442667161837e-05,1.874685002995521e-05,1.4360320008375306e-05,1.1153591580017825e-05,9.235097158998092e-06,8.537586348914216e-06,8.203191619424115e-06,7.754423544568059e-06,7.433645734961542e-06,7.304921611033007e-06,7.295339392649565e-06,7.39199697343355e-06,7.558010964145206e-06,7.660130731152733e-06,7.527568529692847e-06,7.021282192397918e-06,6.139226419304049e-06,5.044308413522354e-06,3.953656431787327e-06,3.013524774634434e-06,2.271034205602525e-06,1.7115473844260944e-06,1.2986295332652857e-06,9.954244546362291e-07,7.719341146908621e-07,6.057967569436394e-07,4.809617924342681e-07,3.860688814649029e-07,3.130909803498985e-07,2.563286533892049e-07,2.1170130868238684e-07,1.7625787790332686e-07,1.4784102322610876e-07,1.2485630390616377e-07,1.0611254571154225e-07,9.071053231304893e-08,7.796465182069275e-08,6.734718615424413e-08,5.84482955384592e-08,5.0946986061570655e-08,4.45898382973822e-08,3.9175274002722536e-08,3.454181275370589e-08,3.055923014957356e-08,2.7121845225955905e-08,2.4143383942871373e-08,2.1553019054222573e-08,1.929229504907497e-08
0.225,0.0006632109051091,0.0006909988135788,0.0007195179858198,0.00074896564486,0.0007797196751648,0.0008118148088524,0.0008445645153072,0.0008756742825167,0.0009055593159844,0.0009403497567297,0.0009801165528282,0.0010199416240143,0.0010568262864392,0.0010903087810356,0.0011229344141747,0.0011514695195053,0.0011637276449709,0.0011362079349014,0.0010792916956151,0.001032355697804,0.001007457156036,0.001001105298115,0.0009942860791496,0.0009663192638701,0.0009080666442932,0.0008510062273539,0.0008131407065009,0.0007765341420928,0.0007206044405181,0.0006355127982337,0.0005358243204184,0.0004226626227537,0.0003029828708464,0.0002261732606814,0.0001919299866275,0.0001756837221197,0.0001654989393441,0.0001556967500653,0.0001438884110936,0.0001309315875481,0.0001214692276317,0.0001127550321234,9.779068108463724e-05,8.451474962531755e-05,7.769801203818927e-05,7.288341493264403e-05,6.771172340919794e-05,6.207226270807603e-05,5.542021487810102e-05,4.782592705654044e-05,4.022724002190667e-05,3.246678089563991e-05,2.4813226850683272e-05,1.8746209591197865e-05,1.435996867218678e-05,1.1153393490606946e-05,9.234970271867053e-06,8.537485056782761e-06,8.203104299630962e-06,7.754350706170309e-06,7.433583267476078e-06,7.304865331980355e-06,7.29528703860517e-06,7.391946853978593e-06,7.557962121066257e-06,7.660083973903322e-06,7.527526460938166e-06,7.021248101115808e-06,6.139202148387801e-06,5.044293158948416e-06,3.953647709637002e-06,3.013520059473941e-06,2.271031714398703e-06,1.711546068444452e-06,1.2986288288171254e-06,9.954240698678562e-07,7.719338996373592e-07,6.057966338761019e-07,4.809617203706881e-07,3.860688383396155e-07,3.130909540135795e-07,2.5632863700124895e-07,2.117012983070993e-07,1.762578712294244e-07,1.478410188698806e-07,1.2485630102419806e-07,1.0611254378109147e-07,9.071053100504412e-08,7.79646509249769e-08,6.73471855347921e-08,5.844829510612404e-08,5.094698575724616e-08,4.4589838081453374e-08,3.917527384836826e-08,3.4541812642594636e-08,3.055923006906456e-08,2.712184516725984e-08,2.4143383899828838e-08,2.1553019022485298e-08,1.929229502555186e-08
0.23,0.0006486231090316,0.0006757584369599,0.0007036299061068,0.0007324285199024,0.0007625180926593,0.0007939343548993,0.0008260231531803,0.0008565911149296,0.0008860353871823,0.0009202268952018,0.000959239676225,0.0009983665958406,0.0010347345067899,0.0010678965156354,0.0011002892733238,0.0011288019214636,0.0011416924822146,0.0011162122227963,0.0010621178024869,0.0010174137079767,0.0009939405468773,0.0009884403522835,0.0009824384068198,0.0009557092114443,0.000899184264918,0.0008436154786923,0.0008067538707605,0.0007710242231622,0.0007161174519733,0.000632213247591,0.0005336076467447,0.0004213598107347,0.0003023508809511,0.0002258411394137,0.000191704636022,0.0001755059221906,0.0001653504340258,0.0001555730971668,0.0001437890969272,0.0001308542867453,0.0001214067137059,0.0001127044392223,9.775495148797424e-05,8.44897034546158e-05,7.767815279717435e-05,7.286702781328567e-05,6.769846418375688e-05,6.2061820882251e-05,5.541241734105793e-05,4.78204890634231e-05,4.022363842226624e-05,3.2464585405863494e-05,2.4812027145769115e-05,1.87455691961969e-05,1.4359617353189234e-05,1.1153195408232137e-05,9.234843388222746e-06,8.537383767054791e-06,8.203016981696759e-06,7.754277869140909e-06,7.433520801040475e-06,7.304809053794872e-06,7.2952346853121956e-06,7.391896735203278e-06,7.557913278618592e-06,7.660037217224715e-06,7.527484392653693e-06,7.021214010164752e-06,6.139177877663456e-06,5.04427790446674e-06,3.953638987525161e-06,3.0135153443282047e-06,2.2710292232003463e-06,1.711544752464833e-06,1.2986281243697296e-06,9.954236850997808e-07,7.719336845839764e-07,6.057965108086147e-07,4.809616483071295e-07,3.860687952143378e-07,3.130909276772648e-07,2.5632862061329504e-07,2.117012879318128e-07,1.762578645555225e-07,1.478410145136527e-07,1.248562981422324e-07,1.0611254185064077e-07,9.071052969703933e-08,7.79646500292611e-08,6.73471849153401e-08,5.84482946737889e-08,5.0946985452921664e-08,4.4589837865524545e-08,3.9175273694014e-08,3.4541812531483375e-08,3.0559229988555575e-08,2.7121845108563766e-08,2.4143383856786293e-08,2.155301899074801e-08,1.9292295002028743e-08
0.235,0.0006346623393585,0.0006611748100377,0.0006884271984379,0.0007166046279992,0.000746057689383,0.0007768229958517,0.0008082766634023,0.0008383200518838,0.0008673335286351,0.0009009449981842,0.000939231157984,0.0009776827147448,0.0010135445133717,0.001046384036133,0.001078536209684,0.0011070062927367,0.0011204731700523,0.0010969055938587,0.0010454800717272,0.0010028967280887,0.0009807807366375,0.0009760908924536,0.0009708689202349,0.0009453289609117,0.0008904735243307,0.0008363517012949,0.0008004663691405,0.0007655917895712,0.0007116858981288,0.0006289477339412,0.0005314092189069,0.0004200650001453,0.0003017215211301,0.0002255099919091,0.0001914798138961,0.0001753284817342,0.000165202194951,0.0001554496405001,0.0001436899197507,0.0001307770771573,0.0001213442640884,0.0001126538917002,9.771924798960151e-05,8.446467212405143e-05,7.76583037051513e-05,7.285064806106444e-05,6.768521015000451e-05,6.20513825688333e-05,5.5404621997878747e-05,4.781505230679436e-05,4.022003746747567e-05,3.246239021299527e-05,2.481082755685908e-05,1.874492884494783e-05,1.43592660513814e-05,1.1152997332893018e-05,9.234716508065014e-06,8.537282479730214e-06,8.202929665621445e-06,7.75420503347982e-06,7.43345833565471e-06,7.304752776476542e-06,7.295182332770622e-06,7.391846617107587e-06,7.5578644368022e-06,7.659990461116905e-06,7.527442324839422e-06,7.021179919544742e-06,6.139153607131016e-06,5.0442626500773264e-06,3.953630265451801e-06,3.0135106291972227e-06,2.2710267320074555e-06,1.7115434364872392e-06,1.298627419923098e-06,9.954233003320029e-07,7.71933469530713e-07,6.057963877411774e-07,4.809615762435927e-07,3.860687520890699e-07,3.130909013409545e-07,2.563286042253433e-07,2.1170127755652738e-07,1.7625785788162114e-07,1.4784101015742493e-07,1.2485629526026702e-07,1.0611253992019009e-07,9.071052838903464e-08,7.796464913354531e-08,6.73471842958881e-08,5.8448294241453785e-08,5.094698514859719e-08,4.45898376495957e-08,3.9175273539659735e-08,3.45418124203721e-08,3.055922990804658e-08,2.7121845049867685e-08,2.414338381374376e-08,2.1553018959010733e-08,1.9292294978505632e-08
0.24,0.0006212890700812,0.0006472064334439,0.0006738665150259,0.0007014488723777,0.00073029165071,0.0007604322419972,0.0007912751002318,0.000820810437083,0.0008494029998015,0.0008824525455886,0.0009200380542375,0.000957836027077,0.0009932023445533,0.0010257183785046,0.0010576236866812,0.0010860334267702,0.0011000253670391,0.001078253142054,0.0010293538539493,0.0009887869284442,0.0009679638190214,0.0009640453064177,0.0009595679608974,0.0009351711451208,0.000881929506522,0.0008292116578032,0.0007942759065926,0.0007602352211709,0.0007073087596246,0.0006257157339992,0.0005292288127699,0.0004187781175453,0.0003010947750056,0.0002251798138923,0.0001912555183931,0.0001751513996617,0.0001650542214045,0.0001553263795986,0.0001435908792809,0.0001306999586228,0.0001212818786798,0.000112603389496,9.768357056093588e-05,8.443965562043934e-05,7.76384647543424e-05,7.283427567101351e-05,6.767196130489221e-05,6.204094776605106e-05,5.539682884763778e-05,4.780961678623258e-05,4.021643715736179e-05,3.2460195316975034e-05,2.480962808393636e-05,1.874428853744617e-05,1.4358914766762033e-05,1.1152799264589211e-05,9.23458963139372e-06,8.53718119480895e-06,8.202842351404964e-06,7.754132199187006e-06,7.433395871318751e-06,7.304696500025338e-06,7.295129980980434e-06,7.391796499691508e-06,7.557815595617069e-06,7.659943705579884e-06,7.5274002574953505e-06,7.021145829255777e-06,6.139129336790477e-06,5.044247395780174e-06,3.953621543416925e-06,3.013505914080995e-06,2.2710242408200297e-06,1.711542120511668e-06,1.2986267154772313e-06,9.95422915564522e-07,7.7193325447757e-07,6.0579626467379e-07,4.809615041800773e-07,3.8606870896381146e-07,3.130908750046488e-07,2.5632858783739364e-07,2.117012671812429e-07,1.7625785120772022e-07,1.478410058011975e-07,1.2485629237830166e-07,1.061125379897395e-07,9.071052708102995e-08,7.796464823782957e-08,6.734718367643612e-08,5.844829380911865e-08,5.094698484427271e-08,4.458983743366686e-08,3.917527338530547e-08,3.4541812309260833e-08,3.055922982753759e-08,2.7121844991171624e-08,2.414338377070121e-08,2.1553018927273457e-08,1.9292294954982525e-08
0.245,0.0006084670252396,0.0006338152278929,0.0006599080834146,0.0006869198744624,0.000715177017519,0.0007447175895866,0.0007749726095765,0.0008040157340147,0.0008321971439911,0.0008647021331665,0.0009016116303052,0.0009387768386897,0.0009736582496176,0.0010058506451999,0.0010375040521597,0.0010658377409801,0.0010803078788964,0.0010602222734007,0.001013715984085,0.0009750674604996,0.000955476599444,0.0009522925436207,0.0009485263112777,0.0009252287077957,0.0008735474810589,0.0008221922197826,0.0007881802581052,0.0007549529425935,0.0007029850419043,0.0006225167351391,0.0005270662078513,0.0004174990903899,0.000300470626335,0.0002248506011128,0.0001910317476651,0.0001749746748884,0.0001649065126735,0.0001552033139972,0.0001434919752354,0.0001306229309808,0.0001212195573813,0.0001125529325488,9.764791917343591e-05,8.441465393060999e-05,7.761863593697794e-05,7.281791063817048e-05,6.765871764537388e-05,6.203051647213353e-05,5.5389037889409744e-05,4.7804182501316256e-05,4.021283749175154e-05,3.245800071774256e-05,2.4808428726984104e-05,1.8743648273687444e-05,1.435856349932985e-05,1.1152601203320349e-05,9.234462758208716e-06,8.53707991229091e-06,8.202755039047259e-06,7.754059366262424e-06,7.433333408032577e-06,7.304640224441249e-06,7.295077629941617e-06,7.391746382955022e-06,7.557766755063189e-06,7.659896950613632e-06,7.52735819062146e-06,7.021111739297853e-06,6.139105066641834e-06,5.044232141575282e-06,3.953612821420533e-06,3.013501198979523e-06,2.271021749638069e-06,1.7115408045381205e-06,1.298626011032128e-06,9.95422530797339e-07,7.719330394245465e-07,6.057961416064527e-07,4.809614321165838e-07,3.860686658385628e-07,3.1309084866834734e-07,2.563285714494461e-07,2.1170125680595945e-07,1.762578445338198e-07,1.4784100144497032e-07,1.2485628949633646e-07,1.0611253605928901e-07,9.071052577302529e-08,7.796464734211384e-08,6.734718305698414e-08,5.8448293376783534e-08,5.094698453994824e-08,4.458983721773803e-08,3.9175273230951225e-08,3.4541812198149566e-08,3.05592297470286e-08,2.7121844932475552e-08,2.414338372765867e-08,2.1553018895536172e-08,1.9292294931459417e-08
0.25,0.0005961628519422,0.0006209661893504,0.0006465153457332,0.0006729795988798,0.0007006742978097,0.0007296381200818,0.0007593270190259,0.0007878931161326,0.0008156729862842,0.0008476500702659,0.0008839069513206,0.0009204593035565,0.0009548662867259,0.0009867356230744,0.0010181331800165,0.0010463769499544,0.0010612823848426,0.0010427825181154,0.0009985446715655,0.0009617223904333,0.0009433065501699,0.0009408220816791,0.000937735169984,0.000915494887342,0.0008653228944264,0.0008152903631862,0.0007821772660562,0.0007497434217185,0.0006987137744669,0.0006193502351244,0.0005249211872476,0.0004162278470162,0.0002998490590104,0.0002245223493451,0.000190808499873,0.0001747983063342,0.0001647590680478,0.0001550804432319,0.0001433932073324,0.0001305459940707,0.000121157300094,0.0001125025207979,9.761229379860173e-05,8.438966704140953e-05,7.759881724529601e-05,7.280155295757755e-05,6.764547916840564e-05,6.202008868531118e-05,5.538124912227e-05,4.77987494516241e-05,4.020923847047181e-05,3.245580641523767e-05,2.4807229485985517e-05,1.874300805366717e-05,1.4358212249083606e-05,1.115240314908605e-05,9.234335888509863e-06,8.536978632176014e-06,8.202667728548264e-06,7.753986534706034e-06,7.433270945796162e-06,7.304583949724248e-06,7.295025279654152e-06,7.391696266898124e-06,7.557717915140545e-06,7.65985019621815e-06,7.52731612421775e-06,7.021077649670957e-06,6.139080796685087e-06,5.04421688746265e-06,3.953604099462621e-06,3.013496483892806e-06,2.2710192584615742e-06,1.7115394885665972e-06,1.2986253065877897e-06,9.954221460304537e-07,7.719328243716428e-07,6.057960185391656e-07,4.809613600531117e-07,3.860686227133236e-07,3.130908223320505e-07,2.563285550615005e-07,2.1170124643067707e-07,1.7625783785992e-07,1.4784099708874345e-07,1.2485628661437144e-07,1.0611253412883852e-07,9.071052446502064e-08,7.79646464463981e-08,6.73471824375322e-08,5.8448292944448415e-08,5.0946984235623775e-08,4.458983700180921e-08,3.917527307659696e-08,3.4541812087038305e-08,3.0559229666519605e-08,2.712184487377948e-08,2.4143383684616136e-08,2.1553018863798893e-08,1.9292294907936303e-08
0.255,0.0005843458320467,0.000608627085059,0.0006336546407194,0.0006595930229006,0.0006867471242851,0.0007151561467402,0.0007442994761445,0.0007724031049368,0.0007997908779699,0.0008312560237857,0.0008668825196443,0.0009028410590815,0.0009367839659962,0.0009683314435208,0.0009994701507102,0.0010276117733177,0.0010429131919322,0.0010259053607434,0.0009838194000902,0.0009487366380306,0.0009314417687966,0.0009296238952626,0.000927186128588,0.0009059632016532,0.0008572513618478,0.0008085031640452,0.0007762648376853,0.0007446051682004,0.0006944940101442,0.0006162157418464,0.0005227935375615,0.00041496431663,0.0002992300570565,0.0002241950543881,0.0001905857731859,0.0001746222929233,0.0001646118868199,0.0001549577668406,0.0001432945752912,0.0001304691477324,0.0001210951067195,0.0001124521541825,9.757669440797508e-05,8.43646949396996e-05,7.757900867154276e-05,7.278520262428118e-05,6.763224587094618e-05,6.200966440381564e-05,5.5373462545294384e-05,4.779331763673498e-05,4.020564009334968e-05,3.245361240940017e-05,2.480603036092376e-05,1.874236787738085e-05,1.4357861016022032e-05,1.1152205101885944e-05,9.234209022297016e-06,8.53687735446417e-06,8.202580419907924e-06,7.753913704517805e-06,7.433208484609476e-06,7.304527675874319e-06,7.294972930118027e-06,7.3916461515207905e-06,7.557669075849119e-06,7.65980344239342e-06,7.527274058284211e-06,7.0210435603750965e-06,6.139056526920237e-06,5.044201633442277e-06,3.953595377543195e-06,3.013491768820844e-06,2.2710167672905453e-06,1.7115381725970966e-06,1.2986246021442148e-06,9.954217612638657e-07,7.71932609318859e-07,6.057958954719282e-07,4.809612879896612e-07,3.860685795880941e-07,3.130907959957579e-07,2.5632853867355706e-07,2.117012360553956e-07,1.7625783118602054e-07,1.478409927325168e-07,1.2485628373240648e-07,1.061125321983882e-07,9.071052315701605e-08,7.79646455506824e-08,6.734718181808027e-08,5.8448292512113296e-08,5.0946983931299296e-08,4.4589836785880376e-08,3.9175272922242696e-08,3.4541811975927045e-08,3.055922958601061e-08,2.7121844815083413e-08,2.41433836415736e-08,2.155301883206161e-08,1.92922948844132e-08
0.26,0.0005729876272777,0.0005967681848853,0.0006212949227169,0.0006467278442993,0.0006733619516829,0.0007012369021467,0.000729854128531,0.0007575092495529,0.00078451418135,0.00081548270226,0.0008504999529521,0.000885882902041,0.0009193719319059,0.0009505992794699,0.0009814769658225,0.001009505674052,0.0010251670141198,0.0010095640862989,0.0009695208360239,0.0009360959203945,0.0009198709397961,0.0009186884271454,0.0009168711499798,0.0008966274338457,0.0008493286595547,0.0008018277943689,0.000770440942678,0.0007395367320574,0.0006903248244051,0.0006131127730704,0.000520683048832,0.0004137084292921,0.0002986136046295,0.0002238687120654,0.0001903635657818,0.0001744466335842,0.0001644649682846,0.0001548352843625,0.0001431960788316,0.0001303923918059,0.0001210329771593,0.000112401832642,9.754112097313916e-05,8.433973761235744e-05,7.755921020797216e-05,7.27688596333324e-05,6.761901774995631e-05,6.199924362587974e-05,5.536567815755919e-05,4.7787887056228034e-05,4.0202042360212186e-05,3.245141870016991e-05,2.4804831351782065e-05,1.8741727744824017e-05,1.4357509800143869e-05,1.1152007061719654e-05,9.234082159570034e-06,8.5367760791553e-06,8.202493113126175e-06,7.753840875697694e-06,7.433146024472492e-06,7.304471402891439e-06,7.294920581333218e-06,7.391596036823015e-06,7.55762023718891e-06,7.659756689139433e-06,7.527231992820836e-06,7.0210094714102565e-06,6.139032257347276e-06,5.04418637951416e-06,3.9535866556622494e-06,3.013487053763637e-06,2.2710142761249806e-06,1.71153685662962e-06,1.2986238977014048e-06,9.954213764975743e-07,7.719323942661949e-07,6.057957724047408e-07,4.809612159262323e-07,3.860685364628743e-07,3.130907696594698e-07,2.5632852228561576e-07,2.1170122568011522e-07,1.7625782451212166e-07,1.4784098837629046e-07,1.248562808504417e-07,1.0611253026793789e-07,9.07105218490115e-08,7.796464465496672e-08,6.734718119862832e-08,5.84482920797782e-08,5.0946983626974844e-08,4.4589836569951554e-08,3.9175272767888444e-08,3.4541811864815784e-08,3.0559229505501626e-08,2.7121844756387342e-08,2.4143383598531056e-08,2.155301880032433e-08,1.929229486089008e-08
