cdom,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.245,0.0011833210168072,0.0011241952278591,0.0010658368933073,0.0010095404158416,0.0009563194395913,0.000906191945457,0.0008583652246156,0.0008111250698659,0.0007658632573647,0.0007267392530381,0.000692237746258,0.0006591712541318,0.0006266749604565,0.0005951882787871,0.0005657509428774,0.0005375823144671,0.0005085462677668,0.0004754384389713,0.0004411853066306,0.0004121467606303,0.0003893299717654,0.0003712240626913,0.0003545554955653,0.0003366723016587,0.0003166234946534,0.0002980816802688,0.000283042555383,0.0002691390154826,0.0002537325133579,0.0002350832609825,0.0002139225216197,0.0001885547446764,0.0001570223094431,0.0001312171993123,0.0001170616527298,0.0001091905965727,0.0001036925321992,9.841556897949314e-05,9.236859290338665e-05,8.581120949165088e-05,8.071375381813424e-05,7.594045450331337e-05,6.816917382567085e-05,6.089656145898047e-05,5.679722996342585e-05,5.3747885178831e-05,5.049582361842012e-05,4.695435591331145e-05,4.276336560477085e-05,3.787181437944066e-05,3.277476836221361e-05,2.7313703005417982e-05,2.161127804432889e-05,1.6813242502086608e-05,1.316928519192146e-05,1.0403648636469838e-05,8.702303106861425e-06,8.069268445607508e-06,7.759662435473808e-06,7.347642006756549e-06,7.050386599254401e-06,6.926089751579239e-06,6.909038108985565e-06,6.986962105810534e-06,7.125960142038023e-06,7.207236847425379e-06,7.080584614400011e-06,6.622743042283851e-06,5.826023384750026e-06,4.826547837443255e-06,3.815867553055766e-06,2.9311677343692437e-06,2.222995035760427e-06,1.683571190883056e-06,1.2821398360087848e-06,9.855166153277951e-07,7.658466536353982e-07,6.019692377021369e-07,4.785002509711388e-07,3.8445148336664426e-07,3.120067021122201e-07,2.555881266104997e-07,2.111868003836593e-07,1.758947109024117e-07,1.4758092436920773e-07,1.2466750837482582e-07,1.0597380124941659e-07,9.060739799385589e-08,7.788717227464366e-08,6.728840529931321e-08,5.8403291595771046e-08,5.0912235594009474e-08,4.456279115933464e-08,3.915406547928709e-08,3.4525066175649925e-08,3.0545919957925374e-08,2.711120092359773e-08,2.4134822023509856e-08,2.154609428573768e-08,1.9286665285109303e-08
0.25,0.0011592489763256,0.0011012488724098,0.0010440731569952,0.0009889569168829,0.0009368660431761,0.0008878115400898,0.0008410267537085,0.0007948601290623,0.0007506423549664,0.000712365900577,0.0006785730447308,0.0006461979169759,0.0006144061254016,0.0005836167602359,0.0005548268579769,0.0005272835297583,0.0004989285645721,0.0004666697440822,0.0004333129221068,0.0004049893929797,0.000382681604361,0.000364936939854,0.000348593564249,0.0003310866537437,0.000311492306075,0.0002933607158265,0.0002786268467316,0.0002649994631894,0.0002499192699388,0.0002316915087648,0.0002110130001107,0.0001862134146886,0.0001553403438426,0.0001300013970459,0.000116061245268,0.0001082914895971,0.0001028554369969,9.763741678706844e-05,9.166146219864736e-05,8.518183850221544e-05,8.013981679558101e-05,7.541698371159044e-05,6.773460008516491e-05,6.053941563648026e-05,5.647748475453418e-05,5.345333092700629e-05,5.022845793309227e-05,4.671669060034416e-05,4.25607535033761e-05,3.770852515016522e-05,3.2649140892503114e-05,2.722409750683165e-05,2.1553682595886354e-05,1.6777464991487167e-05,1.3146767586778206e-05,1.0389237975171165e-05,8.691968182359702e-06,8.06016423279064e-06,7.75103965290582e-06,7.339725645268079e-06,7.042925690909351e-06,6.9187218461663e-06,6.901537850962038e-06,6.979117622235161e-06,7.1176176094076965e-06,7.198513979487388e-06,7.071981204630354e-06,6.615052961536783e-06,5.819944301982805e-06,4.822286817790687e-06,3.813148180342528e-06,2.929529822055158e-06,2.222033655331635e-06,1.683008625194728e-06,1.2818070544770724e-06,9.853161292382277e-07,7.657232292617492e-07,6.018915195100923e-07,4.78450213717879e-07,3.844185779421934e-07,3.119846286940516e-07,2.555730437388732e-07,2.1117631698245654e-07,1.7588730894526653e-07,1.475756218605184e-07,1.246636587696925e-07,1.0597097177866703e-07,9.060529448185612e-08,7.78855918601454e-08,6.72872062031485e-08,5.840237348195782e-08,5.091152662150261e-08,4.4562239324918436e-08,3.9153632752928735e-08,3.4524724478151585e-08,3.05456483698574e-08,2.7110983727266934e-08,2.4134647315068543e-08,2.1545952981783377e-08,1.9286550405068412e-08
0.255,0.0011361330630971,0.0010792172335634,0.0010231775922925,0.0009691935441269,0.0009181861949573,0.0008701601190458,0.0008243733121364,0.0007792333502116,0.000736013564422,0.0006985491229825,0.000665436554747,0.0006337246710213,0.0006026078404564,0.0005724860762973,0.0005443161971767,0.0005173715428441,0.0004896675711316,0.0004582183877258,0.0004257163655421,0.0003980762224828,0.0003762563619407,0.0003588591241244,0.0003428287279316,0.0003256832442867,0.0003065247152432,0.0002887869099216,0.0002743467579223,0.0002609852857364,0.0002462189167998,0.0002283962153107,0.0002081815462785,0.0001839295090998,0.0001536940259762,0.0001288079165533,0.0001150777908871,0.0001074070679719,0.0001020317484567,9.687147295018694e-05,9.09650757732367e-05,8.456163208466546e-05,7.957398418745607e-05,7.490068008845942e-05,6.730553189139832e-05,6.0186434495733225e-05,5.616131941212871e-05,5.316198752659903e-05,4.996390860424535e-05,4.6481419092845386e-05,4.236005227836704e-05,3.754663795229808e-05,3.252447281469177e-05,2.71350780045624e-05,2.149639332199501e-05,1.674183942190889e-05,1.312432685394062e-05,1.0374867180617822e-05,8.681657776408564e-06,8.051080540608386e-06,7.742436012878827e-06,7.331826323618296e-06,7.035480556535287e-06,6.911369599900976e-06,6.894053859416157e-06,6.971290733401911e-06,7.1092945875377065e-06,7.189812200471819e-06,7.063398676982248e-06,6.6073807189396935e-06,5.813877892258232e-06,4.818033315010389e-06,3.8104326807832153e-06,2.9278937392224417e-06,2.2210731060812807e-06,1.6824464353437086e-06,1.2814744456485355e-06,9.851157247028334e-07,7.655998446640038e-07,6.018138213833175e-07,4.784001869284166e-07,3.843856781500494e-07,3.119625583989013e-07,2.55557962647295e-07,2.1116583462200285e-07,1.758799076110697e-07,1.4757031973284844e-07,1.246598094022955e-07,1.0596814245900567e-07,9.060319106752299e-08,7.788401150978246e-08,6.728600714971941e-08,5.840145539701012e-08,5.091081766874091e-08,4.456168750416911e-08,3.915320003613515e-08,3.4524382787416824e-08,3.054537678661885e-08,2.711076653441617e-08,2.41344726091566e-08,2.1545811679682476e-08,1.9286435526396048e-08
0.26,0.0011139176069449,0.0010580468494081,0.0010030994107949,0.0009502023639254,0.0009002347625446,0.0008531952498372,0.0008083651681936,0.0007642079649605,0.0007219430500703,0.0006852572541194,0.0006527982716989,0.0006217231834096,0.0005912535754748,0.0005617715330395,0.0005341959498436,0.0005078249838615,0.0004807438197576,0.0004500674617005,0.0004183813991771,0.0003913949683338,0.0003700432031279,0.0003529803392749,0.0003372513760703,0.0003204533012711,0.0003017130236534,0.0002843534896028,0.0002701961372683,0.0002570908737064,0.0002426265150833,0.0002251933243204,0.0002054250602057,0.000181700941166,0.0001520822345536,0.0001276361487366,0.0001141108622966,0.0001065369748395,0.0001012211470758,9.611745241277548e-05,9.02791906060566e-05,8.395039151737379e-05,7.901608554139232e-05,7.439139744292318e-05,6.688186528159195e-05,5.983754561353955e-05,5.584867415144455e-05,5.287380276199272e-05,4.970213136542375e-05,4.624850540615432e-05,4.216123502403069e-05,3.73861348059903e-05,3.2400753180608825e-05,2.7046638768972204e-05,2.14394077877188e-05,1.670636482750223e-05,1.3101962600431052e-05,1.0360536087602826e-05,8.6713718018598e-06,8.042017299759483e-06,7.733851451718983e-06,7.323943986849403e-06,7.028051146160675e-06,6.904032962915257e-06,6.8865860814874125e-06,6.963481380181066e-06,7.100991008063009e-06,7.181131433992293e-06,7.054836955520505e-06,6.599726252497619e-06,5.807824115988409e-06,4.813787309229105e-06,3.807721046109019e-06,2.9262594828076222e-06,2.2201133869319126e-06,1.6818846209534917e-06,1.2811420093887686e-06,9.849154016718614e-07,7.654764998229371e-07,6.017361433140432e-07,4.783501705994703e-07,3.843527839887657e-07,3.119404912261064e-07,2.5554288333545e-07,2.1115535330214345e-07,1.7587250689974265e-07,1.4756501798615657e-07,1.2465596027261296e-07,1.0596531329042025e-07,9.060108775084965e-08,7.788243122355094e-08,6.728480813902369e-08,5.8400537340926496e-08,5.0910108735723526e-08,4.4561135697086163e-08,3.9152767328906025e-08,3.4524041103445376e-08,3.054510520820958e-08,2.7110549345045352e-08,2.4134297905773956e-08,2.154567037943492e-08,1.9286320649092204e-08
0.265,0.0010925511650663,0.0010376883337478,0.0009837917002996,0.0009319390983674,0.0008829700503675,0.0008368777242966,0.0007929655991715,0.0007497499718577,0.0007083995023465,0.0006724609821325,0.0006406304184773,0.0006101672194688,0.0005803187558435,0.000551450245312,0.0005244447803944,0.0004986240274066,0.0004721392330291,0.000442201237243,0.0004112947480153,0.0003849341592042,0.000364031802897,0.000347290970659,0.0003318525127075,0.0003153886065729,0.0002970500082147,0.0002800540911497,0.0002661691994946,0.0002533109473133,0.0002391374098223,0.0002220790037423,0.0002027406039274,0.000179525724027,0.0001505038948188,0.0001264855064572,0.000113160046445,0.0001056808648109,0.0001004233234233,9.53750789243482e-05,8.960357094999479e-05,8.334792378266924e-05,7.846595515156781e-05,7.388899353291365e-05,6.646349889408866e-05,5.949267823623413e-05,5.553949051155898e-05,5.258872554364309e-05,4.9443082873012185e-05,4.601791427325563e-05,4.196427533741124e-05,3.722699803751731e-05,3.227797120803265e-05,2.6958774144876284e-05,2.1382723583872584e-05,1.6671040250586555e-05,1.3079674435945866e-05,1.0346244531830756e-05,8.661110171977695e-06,8.032974441254373e-06,7.725285906034526e-06,7.316078580239679e-06,7.020637410024839e-06,6.896711885552642e-06,6.879134464544092e-06,6.955689503707554e-06,7.092706802937589e-06,7.172471604030876e-06,7.046295964677675e-06,6.592089500502522e-06,5.801782933750144e-06,4.809548780643568e-06,3.8050132680746544e-06,2.92462704975406e-06,2.219154496807944e-06,1.6813231816480736e-06,1.280809745563504e-06,9.847151600955995e-07,7.65353194719337e-07,6.016584852945035e-07,4.783001647277593e-07,3.843198954568969e-07,3.119184271750047e-07,2.555278058030229e-07,2.111448730227233e-07,1.758651068112067e-07,1.475597166204019e-07,1.2465211138062278e-07,1.0596248427289877e-07,9.059898453182939e-08,7.788085100144694e-08,6.7283609171059e-08,5.839961931370567e-08,5.0909399822449657e-08,4.456058390366913e-08,3.9152334631241066e-08,3.45236994262371e-08,3.0544833634629466e-08,2.7110332159154396e-08,2.413412320492057e-08,2.1545529081040683e-08,1.928620577315687e-08
0.27,0.0010719861292314,0.0010180959958586,0.0009652110627181,0.0009143627839679,0.0008663534792371,0.0008211712585388,0.0007781406122397,0.0007358278812579,0.0006953539066659,0.0006601331349086,0.0006289072427585,0.0005990324522164,0.0005697805857339,0.0005415009742558,0.0005150428787247,0.0004897502555858,0.0004638370019467,0.000434605064013,0.0004044440198411,0.0003786830676604,0.0003582124954307,0.000341782012835,0.000326623708135,0.0003104814529363,0.000292528885121,0.0002758827296336,0.0002622604988645,0.0002496405325449,0.0002357472098363,0.0002190496304895,0.0002001253909921,0.0001774019648018,0.0001489579761609,0.0001253554235553,0.0001122249439316,0.000104838403509,9.96379777462944e-05,9.464408470261128e-05,8.893798806180336e-05,8.27540413636481e-05,7.792343189463235e-05,7.339332993285325e-05,6.605033388751065e-05,5.9151763231854457e-05,5.523371131895061e-05,5.230670587788551e-05,4.918672068231205e-05,4.578961112697826e-05,4.176914730662156e-05,3.706921027279142e-05,3.215611627755838e-05,2.687147855033768e-05,2.1326338326682746e-05,1.6635864741563955e-05,1.3057461972832744e-05,1.033199234991148e-05,8.65087280043664e-06,8.023951896413451e-06,7.71673931271422e-06,7.308230049302228e-06,7.013239298576845e-06,6.889406318367037e-06,6.871698956182034e-06,6.94791504537949e-06,7.084441904432599e-06,7.163832634935887e-06,7.037775629251793e-06,6.584470401531659e-06,5.795754306284117e-06,4.805317709520196e-06,3.8023093384582734e-06,2.922996437011936e-06,2.218196434635645e-06,1.680762117051951e-06,1.280477654038614e-06,9.84514999924377e-07,7.652299293340031e-07,6.015808473169367e-07,4.782501693100041e-07,3.842870125529983e-07,3.118963662449337e-07,2.55512730049699e-07,2.1113439378358755e-07,1.7585770734538338e-07,1.4755441563554337e-07,1.2464826272630284e-07,1.0595965540642909e-07,9.059688141045536e-08,7.78792708434665e-08,6.728241024582308e-08,5.8398701315346223e-08,5.0908690928918484e-08,4.456003212391741e-08,3.9151901943139936e-08,3.4523357755791785e-08,3.0544562065878384e-08,2.711011497674321e-08,2.413394850659637e-08,2.1545387784499727e-08,1.9286090898590007e-08
0.275,0.0010521783758864,0.0009992275019489,0.0009473172917587,0.0008974354678292,0.0008503493010458,0.0008060422257653,0.0007638586957889,0.0007224124879021,0.0006827793371962,0.0006482484885532,0.0006176048360113,0.0005882962922272,0.0005596178901686,0.0005319039820066,0.0005059718263703,0.0004811865353751,0.0004558214766724,0.0004272652792789,0.0003978176330775,0.0003726316508537,0.000352576222359,0.0003364450220865,0.0003215570550464,0.0003057246048979,0.0002881432769658,0.0002718337711544,0.0002584649046366,0.0002460749393481,0.0002324517693103,0.0002161017763908,0.0001975767768209,0.0001753278590972,0.0001474434898712,0.0001242453539213,0.0001113051684474,0.0001040092671334,9.886481959481904e-05,9.392421011146228e-05,8.828221994392564e-05,8.216856204960962e-05,7.738835907239314e-05,7.290427190651043e-05,6.564227386291431e-05,5.8814733043943454e-05,5.493128065225559e-05,5.202769483770835e-05,4.893300322435823e-05,4.556356208272153e-05,4.157582549947941e-05,3.691275443103874e-05,3.2035177929536164e-05,2.678474647548518e-05,2.1270249657453e-05,1.6600837358834104e-05,1.3035324826068209e-05,1.031777937935392e-05,8.640659601318684e-06,8.01494959686533e-06,7.708211608925806e-06,7.300398339783704e-06,7.005856762474396e-06,6.88211621212164e-06,6.864279504223404e-06,6.940157946856683e-06,7.076196245134506e-06,7.155214451419685e-06,7.0292758744042026e-06,6.576868894445935e-06,5.789738194493996e-06,4.801094076194788e-06,3.799609249061381e-06,2.9213676415382275e-06,2.217239199343137e-06,1.6802014267901243e-06,1.28014573468011e-06,9.843149211085624e-07,7.651067036477482e-07,6.015032293735856e-07,4.782001843429271e-07,3.842541352756253e-07,3.118743084352312e-07,2.5549765607516337e-07,2.111239155845811e-07,1.758503085021939e-07,1.4754911503153976e-07,1.2464441430963126e-07,1.0595682669099917e-07,9.059477838672077e-08,7.787769074960587e-08,6.728121136331365e-08,5.839778334584681e-08,5.0907982055129135e-08,4.455948035783059e-08,3.915146926460231e-08,3.45230160921092e-08,3.054429050195618e-08,2.7109897797811733e-08,2.413377381080131e-08,2.1545246489812016e-08,1.9285976025391596e-08
0.28,0.0010330869538017,0.0009810435730939,0.0009300730853792,0.0008811219365674,0.0008349243441969,0.0007914594177967,0.0007500905974292,0.0007094766677359,0.0006706507724496,0.0006367835960551,0.0006067009715582,0.0005779377353737,0.0005498109736067,0.0005226409015079,0.0004972144765072,0.000472916908575,0.0004480780683667,0.0004201691261237,0.000391404751601,0.0003667704967929,0.0003471144857984,0.0003312720733136,0.0003166451287013,0.0003011112632416,0.0002838871827673,0.0002679019074833,0.0002547775786195,0.000242609741655,0.0002292471708969,0.0002132321952588,0.0001950922497924,0.0001733016858979,0.0001459594870348,0.0001231547706163,0.0001104003462427,0.0001031931420448,9.810356746349889e-05,9.321520335357092e-05,8.763605109765912e-05,8.159130874969105e-05,7.686058426093654e-05,7.242168828490443e-05,6.523922478881192e-05,5.8481521646922365e-05,5.46321438081753e-05,5.1751644534457225e-05,4.868188978344976e-05,4.533973392169032e-05,4.13842849524578e-05,3.675761371863551e-05,3.191514586107837e-05,2.669857248135408e-05,2.121445524223547e-05,1.656595716871027e-05,1.3013262613235364e-05,1.0303605458559864e-05,8.630470489111118e-06,8.005967474545102e-06,7.699702732114458e-06,7.292583397663077e-06,6.998489752582743e-06,6.874841517787821e-06,6.856876056715469e-06,6.93241815005921e-06,7.067969757943271e-06,7.146616978556479e-06,7.0207966256573455e-06,6.569284918388247e-06,5.783734559445629e-06,4.796877861072214e-06,3.796912991708753e-06,2.9197406602966893e-06,2.216282789860395e-06,1.679641110488092e-06,1.2798139873541428e-06,9.841149235985652e-07,7.649835176413972e-07,6.01425631456696e-07,4.781502098232519e-07,3.842212636233338e-07,3.11852253745235e-07,2.554825838791012e-07,2.111134384255494e-07,1.7584291028155975e-07,1.4754381480835022e-07,1.2464056613058606e-07,1.0595399812659685e-07,9.05926754606188e-08,7.787611071986093e-08,6.72800125235284e-08,5.83968654052061e-08,5.0907273201080855e-08,4.455892860540812e-08,3.915103659562786e-08,3.452267443518916e-08,3.0544018942862765e-08,2.7109680622359843e-08,2.413359911753535e-08,2.154510519697752e-08,1.92858611535616e-08
0.285,0.0010146738046578,0.0009635077151467,0.0009134437887218,0.0008653894739614,0.0008200477859762,0.0007773938317988,0.0007368091253745,0.0006969951960095,0.0006589449300521,0.000625716633702,0.0005961749593938,0.0005679372262868,0.0005403414930684,0.0005136946196325,0.0004887548461492,0.000464926492877,0.0004405931608271,0.0004133046796433,0.0003851952257443,0.0003610907755966,0.0003418193056796,0.0003262557208331,0.0003118809506787,0.0002966350326189,0.0002797549506071,0.0002640821328722,0.0002511939546188,0.0002392407590707,0.0002261297101948,0.0002104378109748,0.0001926694229927,0.0001713218028055,0.000144505056549,0.0001220831650377,0.0001095101156212,0.0001023897243705,9.73539484499176e-05,9.251682017677644e-05,8.699927228707796e-05,8.102210931430287e-05,7.633995916588108e-05,7.194545134902696e-05,6.484109492893865e-05,5.815206450297229e-05,5.433624726849209e-05,5.147850809043463e-05,4.843334047536859e-05,4.5118094074622005e-05,4.119450115993927e-05,3.660377162309912e-05,3.1796009923133724e-05,2.6612951198749156e-05,2.1158952771506964e-05,1.6531223245336383e-05,1.2991274954501903e-05,1.028947042681787e-05,8.620305378704133e-06,7.997005461692638e-06,7.691212620001247e-06,7.284785169150383e-06,6.991138219973595e-06,6.867582186544039e-06,6.8494885619293854e-06,6.924695597165924e-06,7.0597623760705244e-06,7.138040141780159e-06,7.0123378088925945e-06,6.561718412781879e-06,5.777743362366182e-06,4.792669044626123e-06,3.794220558248353e-06,2.918115490257839e-06,2.2153272051192352e-06,1.6790811677718523e-06,1.2794824119270003e-06,9.83915007344836e-07,7.648603712957866e-07,6.013480535585187e-07,4.781002457477033e-07,3.841883975946805e-07,3.1183020217428364e-07,2.554675134611977e-07,2.1110296230633754e-07,1.7583551268340235e-07,1.4753851496593365e-07,1.246367181891451e-07,1.0595116971321005e-07,9.059057263214266e-08,7.787453075422793e-08,6.727881372646507e-08,5.8395947493422694e-08,5.090656436677274e-08,4.455837686664949e-08,3.915060393621631e-08,3.452233278503146e-08,3.054374738859799e-08,2.710946345038749e-08,2.41334244267984e-08,2.1544963905996198e-08,1.9285746283100007e-08
0.29,0.0009969035125918,0.0009465859767537,0.0008973971638287,0.0008502076438409,0.0008056909486007,0.0007638184791535,0.0007239889703919,0.000684944584105,0.0006476401184027,0.0006150272631391,0.0005860075157721,0.0005582765356775,0.0005311923440868,0.0005050491720532,0.0004805780191223,0.0004572013927568,0.0004333540308096,0.0004066607802408,0.0003791795388114,0.0003555841951951,0.0003366831809132,0.0003213889626787,0.000307257955848,0.00029228989201,0.0002757412526208,0.0002603697228158,0.0002477097195918,0.0002359640400654,0.000223095881476,0.0002077157064965,0.0001903060265708,0.0001693866416012,0.0001430793232583,0.0001210300461291,0.000108634126458,0.0001015987196264,9.661569792848976e-05,9.182882359358292e-05,8.637168031317159e-05,8.046079636398514e-05,7.582633948347305e-05,7.147543671716013e-05,6.444779477264826e-05,5.782629852036471e-05,5.404353866815053e-05,5.120823961236316e-05,4.818731622626232e-05,4.4898610605988206e-05,4.10064500637645e-05,3.645121190722943e-05,3.1677760117626734e-05,2.65278773271296e-05,2.1103739959850295e-05,1.6496634670605065e-05,1.29693614725983e-05,1.0275374124297164e-05,8.610164185388398e-06,7.988063490850871e-06,7.682741210581648e-06,7.277003600685485e-06,6.983802115924016e-06,6.860338169774737e-06,6.842116968359012e-06,6.916990230613056e-06,7.051574033037751e-06,7.12948386688214e-06,7.003899350348089e-06,6.554169317328881e-06,5.771764564643304e-06,4.788467607398624e-06,3.791531940551252e-06,2.916492128398936e-06,2.214372444053317e-06,1.6785215982679035e-06,1.2791510082651106e-06,9.837151722978644e-07,7.647372645917662e-07,6.012704956713078e-07,4.780502921130078e-07,3.841555371882222e-07,3.118081537217156e-07,2.554524448211383e-07,2.1109248722679055e-07,1.758281157076432e-07,1.4753321550424902e-07,1.2463287048528646e-07,1.0594834145082669e-07,9.058846990128556e-08,7.787295085270295e-08,6.727761497212141e-08,5.8395029610495285e-08,5.090585555220404e-08,4.4557825141554215e-08,3.915017128636732e-08,3.4521991141635936e-08,3.0543475839161715e-08,2.7109246281894584e-08,2.4133249738590438e-08,2.1544822616868004e-08,1.9285631414006785e-08
0.295,0.0009797430792707,0.0009302467321254,0.000881903182946,0.0008355480952033,0.000791827116125,0.0007507082138426,0.0007116065458748,0.0006733029328825,0.0006367161032473,0.000604696507245,0.0005761806458425,0.0005489386499061,0.0005223475579985,0.0004966896485084,0.0004726700585791,0.0004497286190733,0.0004263487760507,0.000400226973234,0.0003733487585159,0.0003502429610149,0.0003316990539986,0.0003166652080453,0.0003027699622292,0.0002880701677396,0.0002718410621073,0.0002567602145787,0.0002443207963477,0.0002327758465264,0.0002201423645457,0.0002050631137086,0.0001879999006503,0.0001674947041047,0.0001416814461994,0.0001199949396298,0.0001077720397401,0.0001008198423576,9.588855923905048e-05,9.115098361307582e-05,8.575307779768808e-05,7.990720712532798e-05,7.5319584767251e-05,7.101152323658229e-05,6.40592369678264e-05,5.750416201318471e-05,5.375396676436546e-05,5.094079416567981e-05,4.794377875216725e-05,4.468125219865564e-05,4.082010804306596e-05,3.62999186033961e-05,3.15603865946608e-05,2.6443345633515133e-05,2.104881454564063e-05,1.6462190534076752e-05,1.29475217927962e-05,1.026131639204164e-05,8.600046824852749e-06,7.979141494864114e-06,7.674288442123993e-06,7.269238638936854e-06,6.976481391915382e-06,6.853109419069273e-06,6.834761224719677e-06,6.909301993092752e-06,7.043404662674507e-06,7.120948080009223e-06,6.995481176616595e-06,6.546637572008475e-06,5.765798127824308e-06,4.784273530000008e-06,3.7888471305115487e-06,2.9148705717039563e-06,2.2134185055981365e-06,1.6779624016032386e-06,1.2788197762350403e-06,9.83515418408181e-07,7.646141975101974e-07,6.011929577873217e-07,4.780003489158927e-07,3.841226824025164e-07,3.1178610838686894e-07,2.554373779586084e-07,2.1108201318675401e-07,1.758207193542037e-07,1.475279164232553e-07,1.2462902301898818e-07,1.0594551333943464e-07,9.058636726804073e-08,7.787137101528204e-08,6.72764162604951e-08,5.8394111756422464e-08,5.0905146757373886e-08,4.455727343012175e-08,3.9149738646080573e-08,3.452164950500232e-08,3.0543204294553825e-08,2.710902911688102e-08,2.4133075052911388e-08,2.154468132959292e-08,1.928551654628192e-08
0.3,0.0009631617215097,0.0009144604856625,0.0008669338426478,0.0008213843869527,0.0007784313697602,0.0007380395780602,0.0006996398439288,0.0006620498006285,0.0006261539874452,0.0005947066382389,0.0005666775378358,0.0005399076713979,0.0005137922092817,0.0004886021072839,0.0004650179279793,0.0004424960163974,0.0004195662501383,0.0003939934540907,0.0003676944928188,0.0003450597392355,0.0003268602787231,0.0003120782475555,0.0002984111434519,0.0002839705087926,0.000268049632552,0.0002532493893173,0.0002410233276474,0.000229672639545,0.0002172660126307,0.0002024774040397,0.0001857489887494,0.0001656445583081,0.0001403106169472,0.000118977387363,0.0001069235271296,0.000100052815795,9.51722833893988e-05,9.048307698462226e-05,8.514327297619836e-05,7.93611832736179e-05,7.481955830002095e-05,7.055359287946342e-05,6.36753362562158e-05,5.718559466239303e-05,5.346748140671712e-05,5.067612774963207e-05,4.770269053914907e-05,4.446598813899005e-05,4.063545190437728e-05,3.614987600796746e-05,3.144387964978315e-05,2.635935095141303e-05,2.09941742907366e-05,1.642788993289983e-05,1.292575554288711e-05,1.0247297071963864e-05,8.589953213181827e-06,7.970239406876371e-06,7.665854253168005e-06,7.26149023080036e-06,6.969175999632276e-06,6.845895886220823e-06,6.827421279947029e-06,6.901630827551669e-06,7.035254199116634e-06,7.112432707661469e-06,6.987083214643376e-06,6.539123117075451e-06,5.759844013615338e-06,4.780086793108427e-06,3.78616612004628e-06,2.913250817163587e-06,2.212465388691027e-06,1.6774035774053516e-06,1.2784887157034922e-06,9.833157456263553e-07,7.644911700319552e-07,6.011154398988225e-07,4.779504161530872e-07,3.840898332361212e-07,3.117640661690827e-07,2.554223128732935e-07,2.110715401860729e-07,1.7581332362300538e-07,1.475226177229114e-07,1.2462517579022805e-07,1.0594268537902189e-07,9.058426473240136e-08,7.786979124196133e-08,6.727521759158384e-08,5.8393193931202834e-08,5.0904437982281485e-08,4.455672173235164e-08,3.914930601535576e-08,3.452130787513047e-08,3.0542932754774194e-08,2.7108811955346743e-08,2.41329003697612e-08,2.1544540044170896e-08,1.9285401679925373e-08
0.305,0.0009471306888497,0.0008991996959185,0.0008524629963778,0.000807691829997,0.0007654804394852,0.0007257906630726,0.0006880683056301,0.0006511660839395,0.0006159361024344,0.0005850410766349,0.0005574824674974,0.000531168728682,0.0005055123318125,0.0004807734978814,0.0004576094195937,0.0004354921972197,0.0004129960034826,0.000387951018688,0.0003622088497115,0.0003400276232536,0.0003221605906422,0.0003076222260699,0.0002941760035562,0.0002799858642052,0.0002643624783775,0.0002498332556471,0.0002378136615713,0.0002266510663241,0.0002144638412048,0.0001999560797795,0.0001835513316682,0.0001638348347623,0.0001389660580568,0.0001179769465598,0.0001060882705466,9.929737152704847e-05,9.446662877107184e-05,8.982488695275592e-05,8.454207949992634e-05,7.882257078189165e-05,7.432612697089667e-05,7.010153064276238e-05,6.329600941105318e-05,5.687053747817484e-05,5.318403350819797e-05,5.041419727314573e-05,4.746401482403991e-05,4.4252788302388944e-05,4.045245887201015e-05,3.600106867587697e-05,3.132822972131023e-05,2.627588817976553e-05,2.0939816980176372e-05,1.6393731971731735e-05,1.2904062353161224e-05,1.0233316006839169e-05,8.579883266853765e-06,7.961357160329671e-06,7.657438582523284e-06,7.25375832339803e-06,6.961885890961459e-06,6.8386975232253225e-06,6.82009708319582e-06,6.89397667718957e-06,7.027122576804475e-06,7.10393767669009e-06,6.978705391724078e-06,6.531625893058599e-06,5.753902183880559e-06,4.7759073774696165e-06,3.783488901095346e-06,2.911632861775197e-06,2.2115130922711462e-06,1.676845125302229e-06,1.2781578265373082e-06,9.831161539029992e-07,7.64368182137925e-07,6.010379419980772e-07,4.779004938213215e-07,3.840569896875951e-07,3.11742027067696e-07,2.554072495648793e-07,2.1106106822459258e-07,1.7580592851396957e-07,1.4751731940317646e-07,1.246213287989843e-07,1.0593985756957625e-07,9.058216229436061e-08,7.786821153273693e-08,6.727401896538539e-08,5.839227613483512e-08,5.0903729226925996e-08,4.4556170048243324e-08,3.914887339419254e-08,3.452096625202015e-08,3.0542661219822684e-08,2.7108594797291656e-08,2.4132725689139832e-08,2.1544398760601893e-08,1.9285286814937137e-08
